source,title,company,experience,salary,location,skills,posted,job_link,search_query,scraped_at,title_clean,job_category,exp_min_years,is_fresher_friendly,salary_clean,skills_list,skills_clean,skills_list_str
Naukri,Junior Data Scientist,Innovant,2-4 Yrs,Not Disclosed,Pune,"CVS, Artificial Intelligence, Machine learning, MySQL, Natural language processing, Management, Robotics, Python",3+ weeks ago,https://www.naukri.com/job-listings-junior-data-scientist-innovant-ai-pune-2-to-4-years-041125501927,Junior Data Scientist,2026-04-29 17:13:24,junior data scientist,Data Scientist,2.0,False,,"['cvs', 'artificial intelligence', 'machine learning', 'mysql', 'natural language processing', 'management', 'robotics', 'python']","cvs, artificial intelligence, machine learning, mysql, natural language processing, management, robotics, python","cvs, artificial intelligence, machine learning, mysql, natural language processing, management, robotics, python"
Naukri,Data Scientist,Scimitar Research,0-1 Yrs,Not Disclosed,Pune,"Computer science, Data analysis, PDF, data science, data manipulation, Demand forecasting, Machine learning, Programming",3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-scimitar-research-pune-0-to-1-years-090424501380,Junior Data Scientist,2026-04-29 17:13:33,data scientist,Data Scientist,0.0,True,,"['computer science', 'data analysis', 'pdf', 'data science', 'data manipulation', 'demand forecasting', 'machine learning', 'programming']","computer science, data analysis, pdf, data science, data manipulation, demand forecasting, machine learning, programming","computer science, data analysis, pdf, data science, data manipulation, demand forecasting, machine learning, programming"
Naukri,Lead Data Scientist- Gen AI,Fractal Analytics,10-16 Yrs,Not Disclosed,"Pune, Bengaluru, Delhi / NCR","Generative Ai, Natural Language Processing, Data Science, Tensorflow, Neural Networks, Bert, Machine Learning, Deep Learning",3 weeks ago,https://www.naukri.com/job-listings-lead-data-scientist-gen-ai-fractal-analytics-pune-bengaluru-delhi-ncr-10-to-16-years-221025022765,Junior Data Scientist,2026-04-29 17:13:34,lead data scientist- gen ai,Data Scientist,10.0,False,,"['generative ai', 'natural language processing', 'data science', 'tensorflow', 'neural networks', 'bert', 'machine learning', 'deep learning']","generative ai, natural language processing, data science, tensorflow, neural networks, bert, machine learning, deep learning","generative ai, natural language processing, data science, tensorflow, neural networks, bert, machine learning, deep learning"
Naukri,Senior Principal Data Scientist,Red Hat,10-15 Yrs,Not Disclosed,"Pune, Bengaluru","data scientist, kubernetes, storytelling, python, data analytics, natural language processing, ai, machine learning",1 week ago,https://www.naukri.com/job-listings-senior-principal-data-scientist-red-hat-india-pvt-ltd-pune-bengaluru-10-to-15-years-220426929248,Junior Data Scientist,2026-04-29 17:13:34,senior principal data scientist,Data Scientist,10.0,False,,"['data scientist', 'kubernetes', 'storytelling', 'python', 'data analytics', 'natural language processing', 'ai', 'machine learning']","data scientist, kubernetes, storytelling, python, data analytics, natural language processing, ai, machine learning","data scientist, kubernetes, storytelling, python, data analytics, natural language processing, ai, machine learning"
Naukri,Lead/Sr. Data Scientist,Bajaj Finserv Health,5-8 Yrs,Not Disclosed,"Pune, Bengaluru","Data Science, Artificial Intelligence, Machine Learning, SR, Data, Machine, Science, Intelligence",6 days ago,https://www.naukri.com/job-listings-lead-sr-data-scientist-bajaj-finserv-health-pune-bengaluru-5-to-8-years-121125026969,Junior Data Scientist,2026-04-29 17:13:34,lead/sr. data scientist,Data Scientist,5.0,False,,"['data science', 'artificial intelligence', 'machine learning', 'sr', 'data', 'machine', 'science', 'intelligence']","data science, artificial intelligence, machine learning, sr, data, machine, science, intelligence","data science, artificial intelligence, machine learning, sr, data, machine, science, intelligence"
Naukri,Retail - Consultant - Retail Specialized Data Scientist,Accenture,2-6 Yrs,Not Disclosed,"Pune, Hyderabad, Bengaluru","python, data manipulation, machine learning, artificial intelligence, statistics, algorithms, power bi, unsupervised learning",3+ weeks ago,https://www.naukri.com/job-listings-retail-consultant-retail-specialized-data-scientist-accenture-solutions-pvt-ltd-hyderabad-pune-bengaluru-2-to-6-years-300326927187,Junior Data Scientist,2026-04-29 17:13:35,retail - consultant - retail specialized data scientist,Data Scientist,2.0,False,,"['python', 'data manipulation', 'machine learning', 'artificial intelligence', 'statistics', 'algorithms', 'power bi', 'unsupervised learning']","python, data manipulation, machine learning, artificial intelligence, statistics, algorithms, power bi, unsupervised learning","python, data manipulation, machine learning, artificial intelligence, statistics, algorithms, power bi, unsupervised learning"
Naukri,Data Scientist - India,Infosys,5-9 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","Data Science, Natural Language Processing, Neural Networks, Computer Vision, Python, Langchain, Langgraph, Artificial Intelligence",3 weeks ago,https://www.naukri.com/job-listings-data-scientist-india-infosys-hyderabad-pune-bengaluru-5-to-9-years-020426030100,Junior Data Scientist,2026-04-29 17:13:35,data scientist - india,Data Scientist,5.0,False,,"['data science', 'natural language processing', 'neural networks', 'computer vision', 'python', 'langchain', 'langgraph', 'artificial intelligence']","data science, natural language processing, neural networks, computer vision, python, langchain, langgraph, artificial intelligence","data science, natural language processing, neural networks, computer vision, python, langchain, langgraph, artificial intelligence"
Naukri,Senior Data Scientist - Generative AI,Fractal Analytics,5-10 Yrs,Not Disclosed,"Pune, Noida, Mumbai, Chennai, Gurugram, Bengaluru","QA, Bfsi, GCP, Healthcare, FMCG, Research, Open source, AWS",3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-generative-ai-fractal-analytics-ltd-noida-mumbai-pune-chennai-gurugram-bengaluru-5-to-10-years-030625501690,Junior Data Scientist,2026-04-29 17:13:35,senior data scientist - generative ai,Data Scientist,5.0,False,,"['qa', 'bfsi', 'gcp', 'healthcare', 'fmcg', 'research', 'open source', 'aws']","qa, bfsi, gcp, healthcare, fmcg, research, open source, aws","qa, bfsi, gcp, healthcare, fmcg, research, open source, aws"
Naukri,Senior Data Scientist Cyber Threat Intelligence,APM Terminals,7-12 Yrs,Not Disclosed,"Pune, Bengaluru","Computer science, Data analysis, Automation, Relationship building, Data quality, Continuous improvement, Forecasting, Operations",4 days ago,https://www.naukri.com/job-listings-senior-data-scientist-cyber-threat-intelligence-apm-terminal-sport-india-pune-bengaluru-7-to-12-years-240426503595,Junior Data Scientist,2026-04-29 17:13:36,senior data scientist cyber threat intelligence,Data Scientist,7.0,False,,"['computer science', 'data analysis', 'automation', 'relationship building', 'data quality', 'continuous improvement', 'forecasting', 'operations']","computer science, data analysis, automation, relationship building, data quality, continuous improvement, forecasting, operations","computer science, data analysis, automation, relationship building, data quality, continuous improvement, forecasting, operations"
Naukri,Senior Data Scientist,talentoj,6-11 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","GCP, Vertex Ai, Google Cloud Platforms, Ab Testing, Machine Learning, Software testing, Vertex, Artificial Intelligence",Just now,https://www.naukri.com/job-listings-senior-data-scientist-new-groyp-talentoj-hyderabad-pune-bengaluru-6-to-11-years-290426022555,Junior Data Scientist,2026-04-29 17:13:36,senior data scientist,Data Scientist,6.0,False,,"['gcp', 'vertex ai', 'google cloud platforms', 'ab testing', 'machine learning', 'software testing', 'vertex', 'artificial intelligence']","gcp, vertex ai, google cloud platforms, ab testing, machine learning, software testing, vertex, artificial intelligence","gcp, vertex ai, google cloud platforms, ab testing, machine learning, software testing, vertex, artificial intelligence"
Naukri,"Specialist Data Scientist, Actimize (AML Analyst)",NiCE,8-12 Yrs,Not Disclosed,Hybrid - Pune,"risk management, aml, python, cdd, data analysis, analytical, anti money laundering, edd",1 day ago,https://www.naukri.com/job-listings-specialist-data-scientist-actimize-aml-analyst-nice-interactive-pune-8-to-12-years-280426022904,Junior Data Scientist,2026-04-29 17:13:36,"specialist data scientist, actimize (aml analyst)",Data Scientist,8.0,False,,"['risk management', 'aml', 'python', 'cdd', 'data analysis', 'analytical', 'anti money laundering', 'edd']","risk management, aml, python, cdd, data analysis, analytical, anti money laundering, edd","risk management, aml, python, cdd, data analysis, analytical, anti money laundering, edd"
Naukri,"Analytics Data Scientist, AI",Photon,5-10 Yrs,Not Disclosed,"Pune, Hyderabad, Bengaluru","Artificial Intelligence, Open Api, Machine Learning, Python, Engineering, Generation, Large, RAG",5 days ago,https://www.naukri.com/job-listings-analytics-data-scientist-ai-photon-hyderabad-pune-bengaluru-5-to-10-years-240426024771,Junior Data Scientist,2026-04-29 17:13:36,"analytics data scientist, ai",Data Analyst,5.0,False,,"['artificial intelligence', 'open api', 'machine learning', 'python', 'engineering', 'generation', 'large', 'rag']","artificial intelligence, open api, machine learning, python, engineering, generation, large, rag","artificial intelligence, open api, machine learning, python, engineering, generation, large, rag"
Naukri,Data Scientist- Immediate Joiner,Tekskills India,7-12 Yrs,Not Disclosed,Hybrid - Pune,"Azure ML, Synapse, Aiml, Data Bricks, azure, Bricks, Ml, Data",1 day ago,https://www.naukri.com/job-listings-data-scientist-immediate-joiner-tekskills-pune-7-to-12-years-280426934148,Junior Data Scientist,2026-04-29 17:13:46,data scientist- immediate joiner,Data Scientist,7.0,False,,"['azure ml', 'synapse', 'aiml', 'data bricks', 'azure', 'bricks', 'ml', 'data']","azure ml, synapse, aiml, data bricks, azure, bricks, ml, data","azure ml, synapse, aiml, data bricks, azure, bricks, ml, data"
Naukri,Opening For Data Scientist (AI/ML)- India,Infosys,5-10 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","Machine Learning, Python, Matplotlib, Jupyter Notebook, Deep Learning, Numpy, Scikit-Learn, SQL",2 weeks ago,https://www.naukri.com/job-listings-opening-for-data-scientist-ai-ml-india-infosys-hyderabad-pune-bengaluru-5-to-10-years-100426021553,Junior Data Scientist,2026-04-29 17:13:46,opening for data scientist (ai/ml)- india,Data Scientist,5.0,False,,"['machine learning', 'python', 'matplotlib', 'jupyter notebook', 'deep learning', 'numpy', 'scikit-learn', 'sql']","machine learning, python, matplotlib, jupyter notebook, deep learning, numpy, scikit-learn, sql","machine learning, python, matplotlib, jupyter notebook, deep learning, numpy, scikit-learn, sql"
Naukri,Senior Data Scientist IT Operations & Analytics,Atos,15-20 Yrs,Not Disclosed,Pune,"Senior Data Scientist IT Operations & Analytics, Data, IT operations, Senior, Data analytics, Operations, Analytics",3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-it-operations-analytics-atos-pvt-ltd-pune-15-to-20-years-230326504732,Junior Data Scientist,2026-04-29 17:13:46,senior data scientist it operations & analytics,Data Analyst,15.0,False,,"['senior data scientist it operations & analytics', 'data', 'it operations', 'senior', 'data analytics', 'operations', 'analytics']","senior data scientist it operations & analytics, data, it operations, senior, data analytics, operations, analytics","senior data scientist it operations & analytics, data, it operations, senior, data analytics, operations, analytics"
Naukri,Data Scientist Consultant,Birlasoft,6-8 Yrs,Not Disclosed,"Pune, Noida, Bengaluru","Artificial Intelligence, Natural Language Processing, Machine Learning, Gcp Cloud, Python, Machine, Cloud, Processing",3 weeks ago,https://www.naukri.com/job-listings-data-scientist-consultant-birlasoft-noida-pune-bengaluru-6-to-8-years-020426013783,Junior Data Scientist,2026-04-29 17:13:47,data scientist consultant,Data Scientist,6.0,False,,"['artificial intelligence', 'natural language processing', 'machine learning', 'gcp cloud', 'python', 'machine', 'cloud', 'processing']","artificial intelligence, natural language processing, machine learning, gcp cloud, python, machine, cloud, processing","artificial intelligence, natural language processing, machine learning, gcp cloud, python, machine, cloud, processing"
Naukri,Senior Data Scientist,Michelin,7-11 Yrs,Not Disclosed,Pune,"Automation, Networking, Cloud, Deployment, Management, Open source, Business understanding, Python",2 weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-michelin-pune-7-to-11-years-130426500640,Junior Data Scientist,2026-04-29 17:13:48,senior data scientist,Data Scientist,7.0,False,,"['automation', 'networking', 'cloud', 'deployment', 'management', 'open source', 'business understanding', 'python']","automation, networking, cloud, deployment, management, open source, business understanding, python","automation, networking, cloud, deployment, management, open source, business understanding, python"
Naukri,Senior Data Scientist,Optum,3-5 Yrs,Not Disclosed,Pune,"data scientist, python, natural language processing, prototyping, ai, databricks, power bi, numpy",2 weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-optum-global-solutions-india-private-limited-pune-3-to-5-years-130426919267,Junior Data Scientist,2026-04-29 17:13:48,senior data scientist,Data Scientist,3.0,False,,"['data scientist', 'python', 'natural language processing', 'prototyping', 'ai', 'databricks', 'power bi', 'numpy']","data scientist, python, natural language processing, prototyping, ai, databricks, power bi, numpy","data scientist, python, natural language processing, prototyping, ai, databricks, power bi, numpy"
Naukri,Senior Associate Data Scientist,Gun Marine Services (GMS),5-10 Yrs,Not Disclosed,"Pune, Hyderabad, Bengaluru","Python, Data Science, pandas, Java, Power BI, scikit-learn, Data Scientist, pyspark",1 week ago,https://www.naukri.com/job-listings-senior-associate-data-scientist-gms-hyderabad-pune-bengaluru-5-to-10-years-210426941343,Junior Data Scientist,2026-04-29 17:13:48,senior associate data scientist,Data Scientist,5.0,False,,"['python', 'data science', 'pandas', 'java', 'power bi', 'scikit-learn', 'data scientist', 'pyspark']","python, data science, pandas, java, power bi, scikit-learn, data scientist, pyspark","python, data science, pandas, java, power bi, scikit-learn, data scientist, pyspark"
Naukri,Senior Data Scientist (Gen AI),Tredence,5-8 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","Natural Language Processing, Machine Learning, Predictive Modeling, Tensorflow, Artificial Intelligence, Computer Vision, Statistics, Deep Learning",5 days ago,https://www.naukri.com/job-listings-senior-data-scientist-gen-ai-tredence-hyderabad-pune-bengaluru-5-to-8-years-240426012790,Junior Data Scientist,2026-04-29 17:13:48,senior data scientist (gen ai),Data Scientist,5.0,False,,"['natural language processing', 'machine learning', 'predictive modeling', 'tensorflow', 'artificial intelligence', 'computer vision', 'statistics', 'deep learning']","natural language processing, machine learning, predictive modeling, tensorflow, artificial intelligence, computer vision, statistics, deep learning","natural language processing, machine learning, predictive modeling, tensorflow, artificial intelligence, computer vision, statistics, deep learning"
Naukri,Data Scientist,Datamatics Business Solutions,4-9 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, Backend, Version control, Machine learning, Data quality, Business solutions, Monitoring, SQL",3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-datamatics-business-solutions-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-090525501152,Junior Data Scientist,2026-04-29 17:13:49,data scientist,Data Scientist,4.0,False,,"['computer science', 'backend', 'version control', 'machine learning', 'data quality', 'business solutions', 'monitoring', 'sql']","computer science, backend, version control, machine learning, data quality, business solutions, monitoring, sql","computer science, backend, version control, machine learning, data quality, business solutions, monitoring, sql"
Naukri,Senior Data Scientist,Billennium,4-9 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","algorithms, python, modeling, natural language processing, neural networks, predictive, data pipeline, machine learning",1 week ago,https://www.naukri.com/job-listings-senior-data-scientist-billennium-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-200426504564,Junior Data Scientist,2026-04-29 17:13:49,senior data scientist,Data Scientist,4.0,False,,"['algorithms', 'python', 'modeling', 'natural language processing', 'neural networks', 'predictive', 'data pipeline', 'machine learning']","algorithms, python, modeling, natural language processing, neural networks, predictive, data pipeline, machine learning","algorithms, python, modeling, natural language processing, neural networks, predictive, data pipeline, machine learning"
Naukri,Senior Software Engineer: Data Scientist,Veritas Software Technologies India Private Limited,8-12 Yrs,Not Disclosed,Pune,"Computer science, deep learning, HP data protector, data security, Machine learning, Data processing, data privacy, Forecasting",4 days ago,https://www.naukri.com/job-listings-senior-software-engineer-data-scientist-veritas-software-technologies-india-private-limited-pune-8-to-12-years-240426503743,Junior Data Scientist,2026-04-29 17:13:49,senior software engineer: data scientist,Data Scientist,8.0,False,,"['computer science', 'deep learning', 'hp data protector', 'data security', 'machine learning', 'data processing', 'data privacy', 'forecasting']","computer science, deep learning, hp data protector, data security, machine learning, data processing, data privacy, forecasting","computer science, deep learning, hp data protector, data security, machine learning, data processing, data privacy, forecasting"
Naukri,Data Scientist Professional,Photon,6-9 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","hive, snowflake, python, modeling, oracle, data warehousing, microsoft azure, problem solving",3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-professional-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-270225501150,Junior Data Scientist,2026-04-29 17:13:49,data scientist professional,Data Scientist,6.0,False,,"['hive', 'snowflake', 'python', 'modeling', 'oracle', 'data warehousing', 'microsoft azure', 'problem solving']","hive, snowflake, python, modeling, oracle, data warehousing, microsoft azure, problem solving","hive, snowflake, python, modeling, oracle, data warehousing, microsoft azure, problem solving"
Naukri,Sr Data Scientist with GCP,Birlasoft,8-10 Yrs,Not Disclosed,Pune,"GCP, Pharma, Machine learning, Data processing, Data quality, Monitoring, Analytics, SDLC",1 week ago,https://www.naukri.com/job-listings-sr-data-scientist-with-gcp-birlasoft-india-limited-pune-8-to-10-years-170426500846,Junior Data Scientist,2026-04-29 17:13:50,sr data scientist with gcp,Data Scientist,8.0,False,,"['gcp', 'pharma', 'machine learning', 'data processing', 'data quality', 'monitoring', 'analytics', 'sdlc']","gcp, pharma, machine learning, data processing, data quality, monitoring, analytics, sdlc","gcp, pharma, machine learning, data processing, data quality, monitoring, analytics, sdlc"
Naukri,Senior Data Scientist,Atlas Copco,6-12 Yrs,Not Disclosed,Pune,"Generative Ai, MLOps, Machine Learning, Deep Learning, Python, Artificial Intelligence, Aiml, Data",2 weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-atlas-copco-pune-6-to-12-years-150426021893,Junior Data Scientist,2026-04-29 17:13:50,senior data scientist,Data Scientist,6.0,False,,"['generative ai', 'mlops', 'machine learning', 'deep learning', 'python', 'artificial intelligence', 'aiml', 'data']","generative ai, mlops, machine learning, deep learning, python, artificial intelligence, aiml, data","generative ai, mlops, machine learning, deep learning, python, artificial intelligence, aiml, data"
Internshala,,,Fresher/Intern,"₹ 1,000 - 1,100 /month",,,N/A,https://internshala.com/internship/detail/work-from-home-finance-research-analyst-internship-at-edify-equity1777289972,data-science,2026-04-29 17:13:58,,Other,,False,"₹ 1,000 - 1,100 /month",['general ai/ml'],general ai/ml,general ai/ml
